%time,field.header.seq,field.header.stamp,field.header.frame_id,field.image_seq
1682390751655109405,0,1682390751655109405,camera_1,0
1682390751665455102,1,1682390751665455102,camera_1,1
1682390751675597667,2,1682390751675597667,camera_1,2
1682390751685461997,3,1682390751685461997,camera_1,3
1682390751695209980,4,1682390751695209980,camera_1,4
1682390751705113887,5,1682390751705113887,camera_1,5
1682390751715320348,6,1682390751715320348,camera_1,6
1682390751725184679,7,1682390751725184679,camera_1,7
1682390751735554933,8,1682390751735554933,camera_1,8
1682390751745333909,9,1682390751745333909,camera_1,9
1682390751755486726,10,1682390751755486726,camera_1,11
1682302479198354005,11,1682302479198354005,camera_1,12,0,0.662420394857503,0.47980168630000425,1.8119591565563684,-0.9800444165552731,-0.04462090351433281,0.15651180229286893,0.11413138171176607,0.19917915161931887,0.018677170804722306,20616.770355374665
1682390751765422582,12,1682390751765422582,camera_1,13
1682302479218376159,13,1682302479218376159,camera_1,14,0,0.6625709019347528,0.4833597473669646,1.8126038993200428,-0.98008293289198,-0.044627607829821316,0.15658118965251283,0.11370203305238756,0.20183623646153137,0.01895088551679449,20583.517743493194
1682390751776232957,14,1682390751776232957,camera_1,16
1682302479248353242,15,1682302479248353242,camera_1,18,0,0.6626293797546317,0.49090972182215736,1.813289229510392,-0.9800888801036582,-0.04433386300980352,0.15651095827316983,0.11386226604191119,0.22985295491525906,0.021624538018287436,20517.7935767757
1682302479258355379,16,1682302479258355379,camera_1,20,0,0.6624696966045075,0.4934072835773743,1.8130263573418173,-0.9800636270220048,-0.04444776769198225,0.1566464739526041,0.11384886970843529,0.2278450939338654,0.02143921460791797,20503.791550969232
1682390751795583009,17,1682390751795583009,camera_1,22
1682302479288435220,18,1682302479288435220,camera_1,24,0,0.6620987898565156,0.4986126769018774,1.8124378075304086,-0.9800902949646243,-0.04470338740259966,0.15583193922425564,0.11463432116297881,0.192098623723723,0.018078540612599225,20483.181297893287
1682302479298485755,19,1682302479298485755,camera_1,25,0,0.6622713080528745,0.4995675969088877,1.8129572024320266,-0.9801687136382218,-0.044368595373268926,0.15562962160886845,0.11436844594238865,0.19083934352966025,0.017973352866305525,20471.55350767623
1682390751815748691,20,1682390751815748691,camera_1,27
1682302479318370580,21,1682302479318370580,camera_1,28,0,0.6623160177029545,0.49927126537838007,1.8131106692505388,-0.9801934287137248,-0.0443507574141223,0.15589471397337318,0.11380110183291772,0.2050650691962801,0.019316497277727905,20472.759783115107
1682390751825954914,22,1682390751825954914,camera_1,30
1682302479348284721,23,1682302479348284721,camera_1,32,0,0.6626036915385445,0.49450545181149286,1.8134724651089706,-0.9801620598422092,-0.044344427864091075,0.15590128366239814,0.11406444632619006,0.23289106891024858,0.02192709710857475,20496.24533596903
1682302479358430385,24,1682302479358430385,camera_1,34,0,0.6624203100342451,0.4918071532416208,1.8128149408129404,-0.9800132445147954,-0.044669281032043866,0.1564354703025148,0.1144842327086798,0.20806802564766258,0.01956647186349453,20516.119916823118
1682302479368322372,25,1682302479368322372,camera_1,35,0,0.6623975385719485,0.48917438251280104,1.812529431360839,-0.9800129697819434,-0.04466961580185808,0.15648176664375799,0.11442316719676356,0.24545237381244078,0.023065649776087226,20539.81345700042
1682302479378278970,26,1682302479378278970,camera_1,37,0,0.66244064504412,0.4866287873621157,1.8124906639714333,-0.9800730654688757,-0.04450003281137647,0.15612550722286672,0.11446116990765871,0.23206721199676394,0.02179663115193259,20563.329699942256
1682390751856108188,27,1682390751856108188,camera_1,39
1682302479398631095,28,1682302479398631095,camera_1,40,0,0.6624878066217272,0.4820590483428808,1.8123536528599338,-0.9800451513012287,-0.04467698721528157,0.15643135636326705,0.11421339225618868,0.20359715854283422,0.019105851882838136,20594.551483545918
1682302479408240556,29,1682302479408240556,camera_1,41,0,0.6623274316275355,0.4802011953279696,1.8117590037761266,-0.9800298191871575,-0.044605174315692074,0.15670984967090393,0.1139910301049033,0.19947806920390576,0.018702960037076447,20616.809669081587
1682302479418602705,30,1682302479418602705,camera_1,43,0,0.6621865061042,0.479022141367629,1.8112674587311735,-0.9799907441535423,-0.04441599024972966,0.15719015884218218,0.11373924189430822,0.2103617626708001,0.019711068534926716,20629.618559893803
1682302479428332090,31,1682302479428332090,camera_1,44,0,0.6624510116699196,0.4787440715460994,1.8119879810084387,-0.9801381601356538,-0.04454552380522608,0.1563466600749165,0.11358083129750425,0.19092488649766892,0.017901312627624153,20631.373709729523
1682302479438503265,32,1682302479438503265,camera_1,46,0,0.6623688214601958,0.4788920467039559,1.811735078052832,-0.9800699023522992,-0.044554464433375365,0.15652211705633606,0.11392415492077404,0.2128778469050303,0.019954968610878965,20629.084576076362
1682302479448347330,33,1682302479448347330,camera_1,47,0,0.6624601242785255,0.47982848923942284,1.8120653575504853,-0.9800624880052098,-0.044526082128227354,0.15626589167096736,0.11434998345267,0.20289505954133347,0.019027261235713154,20615.911568549
1682302479458367586,34,1682302479458367586,camera_1,49,0,0.6623179702381362,0.4812522028683862,1.8118563180563214,-0.9800791411438846,-0.044651355576329654,0.15665726107627104,0.11362057952652228,0.19753804372157902,0.018526323906349826,20612.951862836722
1682302479468376398,35,1682302479468376398,camera_1,50,0,0.6626032406658582,0.48340438344223335,1.8127336296291245,-0.9800936569704997,-0.044746833451386,0.15633281648879674,0.11390432367099469,0.2161613164935261,0.020298090585197024,20582.413160229447
