%time,field.header.seq,field.header.stamp,field.header.frame_id,field.image_seq,field.transforms0.fiducial_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w,field.transforms0.image_error,field.transforms0.object_error,field.transforms0.fiducial_area
1682302246466172695,0,1682302246466172695,camera_2,1,0,-1.2408475193047288,0.32510146535782597,1.745765131279375,0.9568341047459015,-0.002470183153555521,0.2819636679372473,-0.0704193450244391,0.2904117862926796,0.0408547737574434,12949.642974951774
1682302246476517200,1,1682302246476517200,camera_2,2,0,-1.2404448220843487,0.3269685422331792,1.7451909022266852,0.9566909518094838,-0.002339470126875805,0.2824748631147941,-0.0703199922757941,0.2835846944944933,0.03991129832203457,12942.721730432473
1682302246486812114,2,1682302246486812114,camera_2,3,0,-1.2406007631394453,0.32867209420775456,1.7454080624072434,0.9567669751298206,-0.002421883084421355,0.282139109819567,-0.07063011038842379,0.3043411592952907,0.0428727526028556,12939.37917316892
1682302246497169971,3,1682302246497169971,camera_2,4,0,-1.2408831020471578,0.3301259293910506,1.7458185988520187,0.9568324034360323,-0.002375778149370586,0.28197493615734,-0.07040058800944225,0.3076594201847911,0.043369074526917545,12933.465958747314
1682302246507480382,4,1682302246507480382,camera_2,5,0,-1.240374503683337,0.331089977399112,1.7451486008563564,0.956759982359205,-0.0024411790892455007,0.2822567709243632,-0.070253057357098,0.3188784849480726,0.044940196233463556,12935.636072613996
1682302246516597747,5,1682302246516597747,camera_2,6,0,-1.2413010777708182,0.332064182495706,1.7465169356759573,0.9570461055559143,-0.0024895616402568653,0.28140773202705965,-0.06975845668077789,0.31715449853800237,0.04472854570749396,12932.51024787105
1682302246526720762,6,1682302246526720762,camera_2,7,0,-1.2405950965490542,0.3321663797447732,1.7455200611069124,0.9568246445452315,-0.0025906722859209124,0.2821362810905659,-0.06984988833479543,0.31820382981095463,0.04486245883180019,12931.749950741418
1682302246536322593,7,1682302246536322593,camera_2,8,0,-1.2407100989802404,0.3321491616510239,1.7457277882921007,0.9568508342538061,-0.002663053285566007,0.28203639727488844,-0.06989177167016872,0.32875630498165265,0.04635767893570708,12931.038258072924
1682302246545541048,8,1682302246545541048,camera_2,9,0,-1.2419365393252224,0.3321147861203264,1.7474546024156268,0.9571051824921702,-0.0023707615343512766,0.2813075874251069,-0.0693548152145373,0.3177368784090504,0.04483474816558613,12923.302160072135
1682302246556485176,9,1682302246556485176,camera_2,10,0,-1.2407201903892129,0.33101100812410067,1.745663786190522,0.9568381714914351,-0.002442528497684078,0.28205755589337256,-0.06998773317462231,0.3153431505197659,0.044446836855542425,12933.928989607843
1682302246566596508,10,1682302246566596508,camera_2,11,0,-1.2406574208231143,0.330013449343145,1.745515148711757,0.9568691173263457,-0.002290519914154314,0.2819173198644605,-0.07013466037603897,0.31345619179774076,0.04415629951490265,12940.675615510205
1682302246576581716,11,1682302246576581716,camera_2,12,0,-1.2405096576680195,0.3286848188607882,1.7452889026860994,0.9567682887892206,-0.002358390135066957,0.2821591382167975,-0.07053439078968261,0.32526823121588677,0.04581108302048238,12941.280619034078
1682302246586489200,12,1682302246586489200,camera_2,13,0,-1.2407743076619056,0.3271976416029782,1.7456274466891952,0.9568251163733396,-0.002424144680446076,0.2819563155963488,-0.07057234794907746,0.2953866390744224,0.041588836475653417,12944.35376474913
1682302246596806764,13,1682302246596806764,camera_2,14,0,-1.2413026554738833,0.3255018038004686,1.7463633591537708,0.9568716106672961,-0.0023167928667464197,0.28189737932934583,-0.07017991662173853,0.2742983250063844,0.03860783434182891,12941.98251795466
1682302246606357097,14,1682302246606357097,camera_2,15,0,-1.2412415057645434,0.3233333681686494,1.7462754830911518,0.9569584794298011,-0.0025885389771466835,0.2815814358008331,-0.07025427478601051,0.30496951355598867,0.042879560264771646,12955.356742305681
1682302246616482973,15,1682302246616482973,camera_2,16,0,-1.2413019241022454,0.32103307362454436,1.746337608814283,0.9569036126879883,-0.0025678590482358034,0.2816930081434185,-0.07055445618596139,0.3278654211317189,0.04607766185856352,12957.326457270425
1682302246626626968,16,1682302246626626968,camera_2,17,0,-1.2408413687623936,0.31845055794865873,1.7456427884531336,0.9567569752887665,-0.002744041667145229,0.2823760939535138,-0.06980187701757133,0.29431350727099925,0.041287401622794,12964.75695938151
1682302246636418581,17,1682302246636418581,camera_2,18,0,-1.2409691052588674,0.3159848921614111,1.7457461238287253,0.9568309461516762,-0.002655325269850959,0.2820223221398375,-0.07022036420479,0.2953329075826332,0.041399833102156613,12974.329102660762
1682302246646550416,18,1682302246646550416,camera_2,19,0,-1.2410031768714194,0.3134401156273857,1.7457451389472993,0.9568419231224473,-0.0026760084067631216,0.28189070930554655,-0.07059745846388182,0.28503045841353014,0.03992715498733,12981.51152720209
1682302246656331539,19,1682302246656331539,camera_2,20,0,-1.241162796371438,0.3107298730076009,1.7459336958558116,0.9569779237636459,-0.0028159698801144472,0.2814972230983161,-0.07031811381566526,0.3015651559107937,0.04218764071939751,12994.593277313985
1682302246666731834,20,1682302246666731834,camera_2,21,0,-1.2411239808750314,0.3079236124242077,1.745849520500433,0.9569506022762492,-0.0025799934445370886,0.2815273555975882,-0.07057787533766889,0.3296848452882841,0.04607855620929758,13001.091746530732
