x,y,z,disp_x,disp_y,disp_z
-0.1966835939682116,-0.4408284211029295,1.4562806783636488
-0.2066963003835033,-0.4410260596013915,1.4559155415662621
-0.19469654467732384,-0.44655783307302716,1.4551225028385524
-0.19465374443469766,-0.44460192630906525,1.453733947539789
-0.19438797367317776,-0.4439572906556652,1.4539820940885644
-0.18851986631726797,-0.44773461567704287,1.4548170769895108
-0.1971182305360586,-0.44399936531372536,1.4545231955600348
-0.19633030877751984,-0.4482410975452337,1.4529397954914636
-0.19432953442673584,-0.4458277397474222,1.4555099650300694
-0.20665174901328678,-0.44476709623859656,1.4555702373378079
-0.196424733375187,-0.4434947312778611,1.455872971106718
-0.19314472458168494,-0.4475250502889021,1.4540951243845062
-0.19639373363911888,-0.44659810057861926,1.4534904783718159
-0.19622341394046608,-0.4428917863213348,1.4549757321213885
-0.19485153645463602,-0.44353695629487105,1.4540367836227215
-0.19711811336994947,-0.4394333817336219,1.4570485603934593
-0.19598606470135868,-0.44231920663454644,1.4566667192716594
-0.19533859589432725,-0.44407964671094863,1.4551671486590005
-0.19731771537131865,-0.4442183936485494,1.45397902829533
-0.19934506633169338,-0.44080254628598475,1.455536230648757
-0.20046177621044364,-0.4385418517253947,1.4577147697099213
-0.19682521724660637,-0.4412285767911666,1.4574663197810618
-0.19626718901884216,-0.44015225900670474,1.454615204952125
-0.19986024984727713,-0.43847055687140324,1.4586679741765778
-0.2091571601766221,-0.4407452437941997,1.4560976540191006
-0.1974029050509772,-0.44428350775394754,1.45427273389193
-0.19323008989562804,-0.44468001797861323,1.4553027834485452
-0.19346652541654552,-0.4461210780493766,1.453973807121102
-0.19099851873701384,-0.4462778037411399,1.4547453388759752
-0.19486174383814642,-0.4450325886589344,1.4548078935539484
-0.1914234742289373,-0.4462354251509393,1.4554845590508443
-0.19419834735553063,-0.4465611471031058,1.4541771857801447
-0.19504520037066064,-0.4481930606319153,1.4539549252578436
-0.19793039646114394,-0.4492881115709313,1.4532566989941296
-0.1918347715361241,-0.4455432538741418,1.4565948451375286
-0.19909471464818246,-0.4395401485671231,1.4564722636981586
-0.20146185741771966,-0.4430929316122918,1.4550946114811656
-0.20849689849511802,-0.4394756069028021,1.4564402138299775
-0.20942850989193249,-0.43868918851067523,1.4581045703307014
-0.19604952680856266,-0.44429591832376325,1.4563393378042235
-0.1970680219228302,-0.4440980977044354,1.4539239842701253
-0.19636808289055896,-0.44515905647575094,1.4536552164994179
-0.194739238622964,-0.4457023076870009,1.4550030770099571
-0.19384197801029543,-0.44489615750856953,1.4552390223020262
-0.19974702090791355,-0.4429221182422577,1.4544998081104255
-0.1969676496495608,-0.4460387616361232,1.4533742195023307
-0.19998782641261298,-0.4433414014875037,1.454560637889124
-0.19978435150156135,-0.4397423511993731,1.4562533579658594
-0.1993482028219858,-0.4386355970936655,1.4578929623653476
-0.19681274374268665,-0.441057259033218,1.4560884050425593
